year_quarter,year,quarter,region_en,region_ar,classification_ar,classification_en,transaction_count,median_price,median_area,median_price_per_m2,avg_price,avg_area,total_value
202501.0,2025.0,1.0,Al Baha,منطقة الباحة,تجاري,Commercial,5,300000.0,474.2,519.0,781000.0,501.5,3905000.0
202501.0,2025.0,1.0,Jazan,منطقة جازان,تجاري,Commercial,47,300000.0,680.0,411.0,1120609.0,1674.1,52668629.0
202501.0,2025.0,1.0,Al Jouf,منطقة الجوف,تجاري,Commercial,43,170000.0,600.0,293.0,529980.0,4608.3,22789138.0
202501.0,2025.0,1.0,Tabuk,منطقة تبوك,تجاري,Commercial,186,700000.0,640.0,1120.0,901136.0,1139.2,167611362.0
202501.0,2025.0,1.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,26,201600.0,612.5,347.0,351892.0,603.1,9149200.0
202501.0,2025.0,1.0,Najran,منطقة نجران,تجاري,Commercial,43,244440.0,800.0,291.0,949879.0,800.8,40844777.0
202501.0,2025.0,1.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,773,1600000.0,717.8,2380.0,4955469.0,1495.5,3830577510.0
202501.0,2025.0,1.0,Hail,منطقة حائل,تجاري,Commercial,152,429000.0,734.5,650.0,842049.0,14228.4,127991433.0
202501.0,2025.0,1.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,864,847813.0,651.2,1100.0,4074298.0,13858.9,3520193066.0
202501.0,2025.0,1.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,234,1200000.0,660.0,1665.0,2221340.0,1223.0,519793627.0
202501.0,2025.0,1.0,Asir,منطقة عسير,تجاري,Commercial,141,685394.0,650.0,1111.0,1034393.0,996.9,145849474.0
202501.0,2025.0,1.0,Najran,منطقة نجران,زراعي,Agricultural,12,272243.0,50000.0,6.0,1655499.0,43025.0,19865985.0
202501.0,2025.0,1.0,Tabuk,منطقة تبوك,زراعي,Agricultural,30,499926.0,50000.0,15.0,1273360.0,136972.6,38200804.0
202501.0,2025.0,1.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,6,55000.0,200000.0,0.0,65000.0,175366.7,390000.0
202501.0,2025.0,1.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,134,675000.0,10298.8,99.0,1695771.0,62936.0,227233362.0
202501.0,2025.0,1.0,Asir,منطقة عسير,زراعي,Agricultural,63,100000.0,5448.2,18.0,643873.0,11162.8,40564000.0
202501.0,2025.0,1.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,31,700000.0,32321.2,23.0,4004788.0,60881.1,124148414.0
202501.0,2025.0,1.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,50,675000.0,11611.0,30.0,1537937.0,54423.7,76896859.0
202501.0,2025.0,1.0,Hail,منطقة حائل,زراعي,Agricultural,286,150000.0,50000.0,4.0,418778.0,163183.9,119770606.0
202501.0,2025.0,1.0,Qassim,منطقة القصيم,زراعي,Agricultural,157,450000.0,50000.0,13.0,593033.0,87340.3,93106107.0
202501.0,2025.0,1.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,47,50000.0,90000.0,1.0,251538.0,419840.5,11822286.0
202501.0,2025.0,1.0,Riyadh,منطقة الرياض,زراعي,Agricultural,1435,1370000.0,10000.6,210.0,3379891.0,74667.0,4850143964.0
202501.0,2025.0,1.0,Jazan,منطقة جازان,زراعي,Agricultural,28,295000.0,19832.7,35.0,1717033.0,28822.4,48076926.0
202501.0,2025.0,1.0,Al Baha,منطقة الباحة,زراعي,Agricultural,14,106250.0,4025.7,29.0,201607.0,9736.1,2822500.0
202501.0,2025.0,1.0,Riyadh,منطقة الرياض,سكني,Residential,20567,600000.0,364.7,1650.0,1192688.0,611.7,24530016105.0
202501.0,2025.0,1.0,Qassim,منطقة القصيم,سكني,Residential,5159,160000.0,469.4,398.0,386798.0,1575.1,1995490107.0
202501.0,2025.0,1.0,Eastern Province,منطقة الشرقية,سكني,Residential,8340,453125.0,406.5,1110.0,716627.0,558.4,5976667248.0
202501.0,2025.0,1.0,Madinah,منطقة المدينة المنورة,سكني,Residential,3149,474000.0,440.0,1121.0,655506.0,774.7,2064187533.0
202501.0,2025.0,1.0,Asir,منطقة عسير,سكني,Residential,2239,376010.0,600.0,776.0,502003.0,749.5,1123983654.0
202501.0,2025.0,1.0,Makkah,منطقة مكة المكرمة,سكني,Residential,12266,540000.0,400.0,2161.0,1049780.0,818.3,12876601693.0
202501.0,2025.0,1.0,Hail,منطقة حائل,سكني,Residential,2381,87500.0,529.7,133.0,214761.0,1293.2,511345224.0
202501.0,2025.0,1.0,Najran,منطقة نجران,سكني,Residential,754,100000.0,735.5,158.0,251971.0,757.6,189985859.0
202501.0,2025.0,1.0,Jazan,منطقة جازان,سكني,Residential,1382,268800.0,541.1,455.0,343713.0,753.2,475011851.0
202501.0,2025.0,1.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,775,65000.0,630.0,101.0,163004.0,1465.9,126327954.0
202501.0,2025.0,1.0,Tabuk,منطقة تبوك,سكني,Residential,1023,340000.0,599.3,650.0,584653.0,605.2,598100016.0
202501.0,2025.0,1.0,Al Baha,منطقة الباحة,سكني,Residential,233,150000.0,548.8,260.0,288391.0,1002.3,67195170.0
202501.0,2025.0,1.0,Al Jouf,منطقة الجوف,سكني,Residential,1019,220000.0,538.8,392.0,330139.0,838.1,336411457.0
202503.0,2025.0,3.0,Al Jouf,منطقة الجوف,تجاري,Commercial,24,232500.0,644.2,320.0,554813.0,84034.7,13315501.0
202503.0,2025.0,3.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,546,900000.0,690.0,1168.0,3926262.0,4911.2,2143739140.0
202503.0,2025.0,3.0,Najran,منطقة نجران,تجاري,Commercial,38,163560.0,800.0,150.0,565293.0,32936.2,21481129.0
202503.0,2025.0,3.0,Hail,منطقة حائل,تجاري,Commercial,152,500000.0,750.0,810.0,772172.0,9594.8,117370176.0
202503.0,2025.0,3.0,Tabuk,منطقة تبوك,تجاري,Commercial,177,750000.0,640.0,1172.0,971871.0,692.6,172021205.0
202503.0,2025.0,3.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,37,100000.0,712.9,109.0,307161.0,756.0,11364944.0
202503.0,2025.0,3.0,Jazan,منطقة جازان,تجاري,Commercial,31,500000.0,796.0,436.0,1526229.0,3884.1,47313100.0
202503.0,2025.0,3.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,172,1125000.0,618.2,1708.0,1828501.0,825.2,314502158.0
202503.0,2025.0,3.0,Asir,منطقة عسير,تجاري,Commercial,96,500000.0,600.0,774.0,1278054.0,1477.3,122693213.0
202503.0,2025.0,3.0,Qassim,منطقة القصيم,تجاري,Commercial,138,400000.0,736.8,480.0,994768.0,11609.6,137278003.0
202503.0,2025.0,3.0,Al Baha,منطقة الباحة,تجاري,Commercial,4,175000.0,717.2,218.0,342500.0,1137.6,1370000.0
202503.0,2025.0,3.0,Riyadh,منطقة الرياض,تجاري,Commercial,632,1400000.0,737.3,2300.0,6094005.0,9118.1,3851411249.0
202503.0,2025.0,3.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,1108,1350000.0,862.5,1118.0,5312649.0,2487.4,5886415448.0
202503.0,2025.0,3.0,Riyadh,منطقة الرياض,زراعي,Agricultural,508,750000.0,10033.8,94.0,2827527.0,158538.3,1436383478.0
202503.0,2025.0,3.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,58,565000.0,13063.5,28.0,1166929.0,30833.2,67681864.0
202503.0,2025.0,3.0,Asir,منطقة عسير,زراعي,Agricultural,90,290982.0,14989.5,23.0,1167469.0,31771.8,105072241.0
202503.0,2025.0,3.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,46,325000.0,29953.6,12.0,4750770.0,58622.0,218535436.0
202503.0,2025.0,3.0,Al Baha,منطقة الباحة,زراعي,Agricultural,14,325000.0,1409.3,190.0,404749.0,5665.6,5666481.0
202503.0,2025.0,3.0,Qassim,منطقة القصيم,زراعي,Agricultural,175,260000.0,52500.0,5.0,645700.0,209235.8,112997488.0
202503.0,2025.0,3.0,Hail,منطقة حائل,زراعي,Agricultural,293,131235.0,51415.1,3.0,226697.0,153674.9,66422126.0
202503.0,2025.0,3.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,3,50000.0,175000.0,1.0,68333.0,142916.7,205000.0
202503.0,2025.0,3.0,Jazan,منطقة جازان,زراعي,Agricultural,29,200000.0,13864.5,14.0,478264.0,22451.5,13869643.0
202503.0,2025.0,3.0,Najran,منطقة نجران,زراعي,Agricultural,16,50000.0,50000.0,1.0,1557813.0,68555.4,24925000.0
202503.0,2025.0,3.0,Tabuk,منطقة تبوك,زراعي,Agricultural,38,575000.0,50000.0,10.0,885463.0,113067.4,33647585.0
202503.0,2025.0,3.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,93,550000.0,3239.5,286.0,2115975.0,80010.9,196785698.0
202503.0,2025.0,3.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,70,150000.0,96425.9,1.0,457927.0,450860.0,32054887.0
202503.0,2025.0,3.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,738,60000.0,630.0,95.0,127364.0,661.5,93994954.0
202503.0,2025.0,3.0,Jazan,منطقة جازان,سكني,Residential,1187,200000.0,515.0,339.0,267496.0,652.7,317518184.0
202503.0,2025.0,3.0,Hail,منطقة حائل,سكني,Residential,2298,100000.0,552.0,189.0,202802.0,708.3,466037914.0
202503.0,2025.0,3.0,Najran,منطقة نجران,سكني,Residential,686,100000.0,735.6,132.0,184949.0,804.1,126875323.0
202503.0,2025.0,3.0,Qassim,منطقة القصيم,سكني,Residential,2708,115000.0,431.9,273.0,214174.0,677.7,579982523.0
202503.0,2025.0,3.0,Al Baha,منطقة الباحة,سكني,Residential,344,200000.0,600.0,330.0,288934.0,612.9,99393174.0
202503.0,2025.0,3.0,Makkah,منطقة مكة المكرمة,سكني,Residential,12036,550000.0,400.0,2098.0,981681.0,542.3,11815510442.0
202503.0,2025.0,3.0,Riyadh,منطقة الرياض,سكني,Residential,9977,423000.0,375.0,1300.0,881790.0,1013.8,8797617475.0
202503.0,2025.0,3.0,Asir,منطقة عسير,سكني,Residential,2292,300000.0,577.5,600.0,485979.0,926.2,1113863637.0
202503.0,2025.0,3.0,Madinah,منطقة المدينة المنورة,سكني,Residential,3429,500000.0,413.9,1270.0,618530.0,625.3,2120940308.0
202503.0,2025.0,3.0,Eastern Province,منطقة الشرقية,سكني,Residential,6693,440000.0,412.5,1125.0,712321.0,863.0,4767561235.0
202503.0,2025.0,3.0,Al Jouf,منطقة الجوف,سكني,Residential,686,100000.0,600.0,171.0,232927.0,1568.6,159788138.0
202503.0,2025.0,3.0,Tabuk,منطقة تبوك,سكني,Residential,1158,376196.0,610.7,662.0,483307.0,595.9,559669022.0
202504.0,2025.0,4.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,694,2000000.0,707.0,3000.0,4784858.0,1801.1,3320691421.0
202504.0,2025.0,4.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,523,825000.0,691.4,1200.0,4403573.0,8657.8,2303068818.0
202504.0,2025.0,4.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,36,197500.0,685.4,297.0,397253.0,781.7,14301110.0
202504.0,2025.0,4.0,Riyadh,منطقة الرياض,تجاري,Commercial,619,1500000.0,827.1,2000.0,12464712.0,5153.8,7715656942.0
202504.0,2025.0,4.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,139,910000.0,644.0,1429.0,3293291.0,955.0,457767494.0
202504.0,2025.0,4.0,Jazan,منطقة جازان,تجاري,Commercial,33,600000.0,652.0,713.0,1330347.0,3865.7,43901463.0
202504.0,2025.0,4.0,Asir,منطقة عسير,تجاري,Commercial,81,625000.0,600.0,1020.0,1098464.0,2714.5,88975557.0
202504.0,2025.0,4.0,Najran,منطقة نجران,تجاري,Commercial,48,225000.0,700.0,258.0,294355.0,737.7,14129053.0
202504.0,2025.0,4.0,Hail,منطقة حائل,تجاري,Commercial,143,678181.0,774.2,1031.0,1050073.0,21916.3,150160489.0
202504.0,2025.0,4.0,Al Baha,منطقة الباحة,تجاري,Commercial,7,175000.0,600.0,191.0,780000.0,658.9,5460000.0
202504.0,2025.0,4.0,Tabuk,منطقة تبوك,تجاري,Commercial,200,658363.0,640.0,1056.0,975927.0,8558.5,195185354.0
202504.0,2025.0,4.0,Al Jouf,منطقة الجوف,تجاري,Commercial,33,374049.0,598.8,604.0,560878.0,1086.2,18508987.0
202504.0,2025.0,4.0,Qassim,منطقة القصيم,تجاري,Commercial,121,311640.0,729.3,500.0,690621.0,3447.3,83565187.0
202504.0,2025.0,4.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,70,200000.0,80214.5,2.0,584007.0,483658.5,40880505.0
202504.0,2025.0,4.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,35,500000.0,29914.8,15.0,2145533.0,75837.9,75093640.0
202504.0,2025.0,4.0,Jazan,منطقة جازان,زراعي,Agricultural,31,142857.0,8302.0,9.0,529085.0,24197.1,16401643.0
202504.0,2025.0,4.0,Qassim,منطقة القصيم,زراعي,Agricultural,161,500000.0,50000.0,12.0,1125441.0,162340.2,181195931.0
202504.0,2025.0,4.0,Hail,منطقة حائل,زراعي,Agricultural,225,100000.0,50365.0,2.0,258388.0,138475.9,58137350.0
202504.0,2025.0,4.0,Najran,منطقة نجران,زراعي,Agricultural,19,350000.0,50000.0,11.0,1633579.0,55411.7,31038000.0
202504.0,2025.0,4.0,Asir,منطقة عسير,زراعي,Agricultural,71,150000.0,5014.0,22.0,1129195.0,23781.3,80172836.0
202504.0,2025.0,4.0,Al Baha,منطقة الباحة,زراعي,Agricultural,14,70000.0,1297.8,29.0,245636.0,10569.6,3438900.0
202504.0,2025.0,4.0,Tabuk,منطقة تبوك,زراعي,Agricultural,42,570250.0,50000.0,10.0,1536702.0,233824.8,64541500.0
202504.0,2025.0,4.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,49,360000.0,8895.3,50.0,1155344.0,24859.0,56611837.0
202504.0,2025.0,4.0,Riyadh,منطقة الرياض,زراعي,Agricultural,593,587133.0,35200.0,14.0,1932763.0,122876.9,1146128329.0
202504.0,2025.0,4.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,111,620000.0,4168.0,220.0,1606818.0,116487.4,178356777.0
202504.0,2025.0,4.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,4,200900.0,50000.0,1.0,427950.0,78265.5,1711800.0
202504.0,2025.0,4.0,Riyadh,منطقة الرياض,سكني,Residential,7071,498600.0,375.0,1500.0,1224406.0,667.6,8657775110.0
202504.0,2025.0,4.0,Tabuk,منطقة تبوك,سكني,Residential,1022,390000.0,600.0,650.0,458383.0,573.6,468467289.0
202504.0,2025.0,4.0,Makkah,منطقة مكة المكرمة,سكني,Residential,12930,612928.0,417.0,2265.0,1124804.0,559.5,14543718271.0
202504.0,2025.0,4.0,Eastern Province,منطقة الشرقية,سكني,Residential,6523,450000.0,437.5,1065.0,671737.0,557.5,4381743335.0
202504.0,2025.0,4.0,Qassim,منطقة القصيم,سكني,Residential,2533,130000.0,409.0,309.0,246446.0,768.0,624247250.0
202504.0,2025.0,4.0,Al Baha,منطقة الباحة,سكني,Residential,232,200000.0,600.0,300.0,272414.0,661.1,63200148.0
202504.0,2025.0,4.0,Al Jouf,منطقة الجوف,سكني,Residential,725,145000.0,600.0,242.0,265501.0,1097.6,192487964.0
202504.0,2025.0,4.0,Najran,منطقة نجران,سكني,Residential,664,100000.0,700.0,145.0,215519.0,748.3,143104765.0
202504.0,2025.0,4.0,Asir,منطقة عسير,سكني,Residential,2223,359689.0,489.7,800.0,441833.0,854.0,982194528.0
202504.0,2025.0,4.0,Madinah,منطقة المدينة المنورة,سكني,Residential,2441,429000.0,400.0,1150.0,623694.0,519.5,1522437957.0
202504.0,2025.0,4.0,Jazan,منطقة جازان,سكني,Residential,1164,200000.0,501.8,381.0,286798.0,634.1,333832655.0
202504.0,2025.0,4.0,Hail,منطقة حائل,سكني,Residential,2207,100000.0,500.0,200.0,217440.0,685.8,479891040.0
202504.0,2025.0,4.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,652,70000.0,630.0,112.0,164517.0,659.9,107265232.0
